user_id,gender,location,user_watch_history,preferred_genre,preferred_country
U009152,Female,United Kingdom,"[""when the weather is fine"", ""the cupid coach"", ""papa & daddy"", ""secret"", ""the penthouse: war in life"", ""mad for each other"", ""tempted""]",Comedy,South Korea
U009153,Female,United States,"[""alchemy of souls season 2: light and shadow"", ""weightlifting fairy kim bok joo"", ""uncontrollably fond"", ""le coup de foudre"", ""f4 thailand: boys over flowers"", ""chicago typewriter"", ""tunnel"", ""secret garden"", ""your highness, the class monitor"", ""something in the rain"", ""dating class"", ""paint with love"", ""first romance"", ""y-destiny"", ""long time no see""]",Romance,South Korea
U009154,Female,Philippines,"[""doctor stranger"", ""god's quiz: reboot"", ""sweet stranger and me"", ""live on"", ""the tale of nokdu"", ""queen of mystery season 2"", ""long for you""]",Romance,South Korea
U009155,Male,Netherlands,"[""shadow beauty"", ""she is wow!"", ""let's eat"", ""empress ki"", ""memories of the alhambra""]",Historical,South Korea
U009156,Female,Brazil,"[""that man oh soo"", ""joseon attorney: a morality"", ""oh my ghost"", ""runaway - aisuru kimi no tame ni"", ""true beauty"", ""itaewon class"", ""bromance"", ""personal taste"", ""my dear destiny"", ""secret seven"", ""our dating sim"", ""the beauty inside"", ""lucky with you"", ""his - koisuru tsumori nante nakatta"", ""mistress"", ""when we were young"", ""soredemo, ikite yuku""]",Romance,Japan
U009157,Female,Philippines,"[""nigeru wa haji da ga yaku ni tatsu"", ""arang and the magistrate"", ""the penthouse season 2: war in life"", ""school 2013"", ""master, wait a moment"", ""nirvana in fire season 2: the wind blows in chang lin"", ""be melodramatic"", ""the spies who loved me"", ""bed friend"", ""love is deep"", ""school 2021"", ""kokdu: season of deity"", ""my amazing boyfriend"", ""the package"", ""twenty-five twenty-one"", ""you never eat alone"", ""dating class"", ""my secret romance"", ""wok of love"", ""life: senjou no bokura""]",Romance,Thailand
U009158,Female,United States,"[""unforgettable love"", ""history2: crossing the line"", ""dear my friends"", ""the legend of the blue sea"", ""itaewon class"", ""romance is a bonus book"", ""what's wrong with secretary kim""]",Youth,South Korea
U009159,Female,Canada,"[""coffee prince"", ""it's okay, that's love""]",Comedy,Japan
U009160,Female,Brazil,"[""2 moons"", ""happiness"", ""her bucket list"", ""you are my hero"", ""andante""]",Romance,South Korea
U009161,Female,United States,"[""dream knight"", ""age of youth""]",Drama,Japan
U009162,Female,Malaysia,"[""tharntype"", ""calculating love"", ""love in contract"", ""love alarm"", ""hotelier"", ""kakegurui season 2"", ""wednesday 3:30 pm"", ""yasha"", ""radiation house"", ""sungkyunkwan scandal"", ""you're my sky"", ""once upon a small town"", ""we best love: no. 1 for you special edition"", ""tomorrow boy"", ""five enough"", ""my sweet dear""]",Youth,Japan
U009163,Female,United States,"[""my country: the new age"", ""together with me: the next chapter"", ""rental nan mo shinai hito"", ""boy hood"", ""melting me softly"", ""extraordinary you"", ""a tale of thousand stars"", ""extracurricular"", ""moon lovers: scarlet heart ryeo"", ""you're beautiful"", ""like in the movies"", ""hi! school - love on"", ""war of y"", ""witch's romance"", ""refresh man""]",Drama,South Korea
U009164,Female,Sweden,"[""mr. swimmer"", ""the innocent man"", ""why r u?""]",Drama,Thailand
U009165,Female,United States,"[""alchemy of souls"", ""age of youth season 2"", ""go go squid!""]",Comedy,South Korea
U009166,Female,United States,"[""my love from the ocean"", ""search"", ""weak hero class 1"", ""doctor john"", ""takara-kun to amagi-kun"", ""attention please"", ""asuko march!"", ""star and sky: sky in your heart"", ""from now on, showtime!"", ""koizora""]",Mystery,Japan
U009167,Female,United States,"[""tharntype"", ""may i help you"", ""move to heaven"", ""rivalry"", ""love by chance 2: a chance to love"", ""another miss oh"", ""secret garden"", ""guardian"", ""together with me""]",Supernatural,Thailand
U009168,Female,United States,"[""big mouth"", ""arthdal chronicles part 2: the sky turning inside out, rising land"", ""ashes of love"", ""somehow 18"", ""rak nakara"", ""witch's love""]",Fantasy,Thailand
U009169,Female,United States,"[""you who came from the stars: the beginning""]",Romance,Thailand
U009170,Female,United States,"[""just between lovers"", ""my lovely sam soon"", ""prince of lan ling"", ""love's relativity"", ""inspector koo""]",Romance,South Korea
U009171,Female,Mexico,"[""hello mr. gu"", ""hometown cha-cha-cha"", ""our blues"", ""temperature of love"", ""zombie detective"", ""falling into your smile"", ""kill me, heal me""]",Comedy,Taiwan
U009172,Female,United States,"[""the golden eyes"", ""huang shu da ren jie yuan ba"", ""buzzer beat"", ""must you go?"", ""until we meet again"", ""summer snow""]",Romance,South Korea
U009173,Female,Egypt,"[""save me"", ""goong"", ""let me be your knight"", ""you are my spring"", ""taxi driver season 2"", ""kiss me again"", ""forever love"", ""v.i.p"", ""hospital playlist"", ""misaeng: incomplete life"", ""why r u?"", ""my girlfriend is a gumiho"", ""love scenery"", ""are you human too?"", ""my fellow citizens!"", ""best mistake"", ""twenty-five twenty-one"", ""moment at eighteen""]",Drama,South Korea
U009174,Female,United States,"[""what's up, fox?"", ""it's okay to not be okay"", ""start-up"", ""meet me outside"", ""moorim school"", ""she was pretty"", ""please don't date him"", ""the bride of habaek"", ""hi! school - love on""]",Romance,Thailand
U009175,Female,Philippines,"[""thirty but seventeen"", ""here's my plan"", ""age of youth season 2"", ""doom at your service"", ""missing 9"", ""sweet dreams"", ""kiss goblin"", ""monster""]",Melodrama,South Korea
U009176,Female,United States,"[""memories of the alhambra"", ""times"", ""eulachacha waikiki"", ""the king: eternal monarch""]",Fantasy,South Korea
U009177,Female,Czech Republic,"[""damo"", ""black"", ""flower of evil"", ""the first responders"", ""gto""]",Melodrama,South Korea
U009178,Prefer not to say,United States,"[""who are you: school 2015"", ""link: eat, love, kill"", ""tokyo bandwagon"", ""bad and crazy"", ""god's gift: 14 days"", ""blowing in the wind"", ""strong woman do bong soon""]",Mystery,South Korea
U009179,Female,New Zealand,"[""the uncanny counter"", ""because of you"", ""glory of special forces"", ""coffee prince"", ""u-prince: the foxy pilot"", ""let's go watch meteor shower"", ""hellbound"", ""don quixote""]",Drama,South Korea
U009180,Female,Philippines,"[""cinderella's sister"", ""zettai bl ni naru sekai vs zettai bl ni naritakunai otoko 2"", ""my first first love 2"", ""my love from the star"", ""theory of love: special episode \""stand by me\"""", ""sweet combat"", ""when the weather is fine"", ""jun jiu ling"", ""personal taste"", ""i'm sorry, i love you""]",Romance,Japan
U009181,Male,United Kingdom,"[""a business proposal"", ""the secret life of my secretary"", ""blacklist""]",Business,Thailand
U009182,Female,Indonesia,"[""the king: eternal monarch"", ""boku no satsui ga koi wo shita"", ""that winter, the wind blows"", ""introverted boss"", ""three dads one mom"", ""kokdu: season of deity"", ""squid game"", ""my id is gangnam beauty"", ""itazura na kiss: love in tokyo"", ""touch your heart"", ""what's wrong with secretary kim"", ""2gether"", ""first romance""]",Comedy,South Korea
U009183,Non-binary,United States,"[""take my brother away"", ""strong woman do bong soon"", ""the heirs"", ""our skyy"", ""dear my friends""]",Drama,South Korea
U009184,Female,Indonesia,"[""a beautiful mind"", ""big issue"", ""love unexpected-1"", ""secret"", ""so i married an anti-fan"", ""undercover"", ""triad princess"", ""oh my venus"", ""god's quiz season 4"", ""behind cut"", ""master of study"", ""arthdal chronicles part 1: the children of prophecy"", ""ossan's love: in the sky"", ""kokdu: season of deity"", ""chicago typewriter""]",Comedy,South Korea
U009185,Female,United States,"[""chicago typewriter"", ""hospital playlist"", ""rookie historian goo hae ryung"", ""heartstrings"", ""narco-saints"", ""flower boy ramen shop"", ""children of a lesser god"", ""i'm not a robot"", ""when a snail falls in love"", ""the eclipse"", ""goedam"", ""because this is my first life"", ""first love again-1"", ""you are the best!"", ""hotel king"", ""a korean odyssey""]",Mystery,South Korea
U009186,Male,South Africa,"[""when a snail falls in love"", ""boku dake no madonna"", ""kami no shizuku"", ""nobleman ryu's wedding"", ""cinderella man""]",Mystery,South Korea
U009187,Female,India,"[""another miss oh"", ""cherry blossoms after winter"", ""oh my ghost"", ""love alarm season 2"", ""are you human too?"", ""the king of dramas"", ""queen in hyun's man""]",Life,South Korea
U009188,Female,Indonesia,"[""nine: nine times time travel"", ""god's quiz""]",Comedy,South Korea
U009189,Female,Chile,"[""love sick season 2"", ""color rush"", ""the king\u2019s avatar"", ""the big boss season 2"", ""20th century boy and girl""]",Life,China
U009190,Male,United States,"[""the romance of tiger and rose"", ""mystic pop-up bar"", ""the beauty inside"", ""encounter"", ""warrior baek dong soo"", ""master devil do not kiss me season 2"", ""love in the moonlight"", ""money flower"", ""run on"", ""pasta"", ""kiss goblin"", ""playful kiss youtube edition"", ""abyss"", ""w"", ""my mister"", ""move to heaven"", ""uncontrollably fond""]",Melodrama,South Korea
U009191,Female,United States,"[""mask"", ""moment at eighteen"", ""together with me"", ""go go squid!"", ""lucky's first love"", ""navillera""]",Life,Japan
U009192,Female,United States,"[""she was pretty"", ""f4 thailand: boys over flowers"", ""god's quiz: reboot"", ""legend of fei"", ""cruel romance"", ""her private life"", ""kiss me""]",Comedy,China
U009193,Female,United States,"[""shopping king louie"", ""hwarang"", ""jealousy incarnate"", ""panda and hedgehog"", ""the secret life of my secretary"", ""it's okay to not be okay"", ""city hall"", ""the fugitive: plan b"", ""crash landing on you""]",Fantasy,South Korea
U009194,Female,Bangladesh,"[""jun jiu ling"", ""love revolution"", ""link: eat, love, kill"", ""so i married an anti-fan"", ""bring it on, ghost"", ""sweet stranger and me"", ""ying ye 3+1""]",Comedy,China
U009195,Male,United Kingdom,"[""mr. queen"", ""my love from the star"", ""you are my spring"", ""theory of love"", ""love you my arrogance"", ""touch your heart"", ""the k2"", ""love cells"", ""fall for you"", ""romance is a bonus book""]",Thriller,South Korea
U009196,Female,South Korea,"[""abyss"", ""mr. sunshine"", ""extracurricular"", ""dark blue kiss"", ""crash landing on you"", ""goblin"", ""liar game-1"", ""unexpected heroes"", ""golden pouch"", ""strangers from hell""]",Sports,South Korea
U009197,Female,United States,"[""hotel del luna""]",Crime,South Korea
U009198,Male,Brazil,"[""scent of love""]",Romance,Thailand
U009199,Female,United States,"[""marriage contract"", ""save me"", ""imitation""]",Romance,South Korea
U009200,Female,India,"[""goblin"", ""signal"", ""hospital playlist"", ""stranger season 2"", ""the eternal love season 3"", ""mystic pop-up bar""]",Romance,South Korea
U009201,Female,United States,"[""missing 9"", ""the effect"", ""angel's last mission: love"", ""suspicious partner"", ""full house "", ""to my star""]",Thriller,South Korea
U009202,Female,Germany,"[""star and sky: sky in your heart"", ""romance, talking"", ""bad buddy"", ""seasons of blossom"", ""negotiator"", ""until we meet again"", ""kissable lips"", ""manner of death"", ""i love my president though he's a psycho"", ""it started with a kiss"", ""rooftop prince""]",Romance,China
U009203,Female,United States,"[""spark"", ""she was pretty"", ""lovestruck in the city"", ""the ingenious one""]",Youth,South Korea
U009204,Female,France,"[""sotus"", ""the effect"", ""level up"", ""my secret love""]",Political,Thailand
U009205,Female,Italy,"[""old fashion cupcake"", ""suspicious partner"", ""good doctor-1"", ""link: eat, love, kill"", ""the legend of the blue sea"", ""crash landing on you"", ""hyena-1"", ""winter begonia"", ""what happens to my family?"", ""hospital playlist season 2""]",Drama,South Korea
U009206,Male,Canada,"[""f4 thailand: boys over flowers"", ""the penthouse season 2: war in life"", ""mystery to iunakare"", ""happy birthday"", ""begin again""]",Mystery,Thailand
U009207,Female,United States,"[""bad guys"", ""arthdal chronicles part 3: the prelude to all legends"", ""arsenal military academy"", ""kinnporsche side story"", ""hwarang""]",Action,China
U009208,Female,Australia,"[""reply 1994"", ""my golden life"", ""goblin""]",Medical,South Korea
U009209,Female,France,"[""ohitorisama"", ""love shuffle"", ""while you were sleeping"", ""hi my sweetheart"", ""moon lovers: scarlet heart ryeo"", ""just you"", ""meloholic"", ""doctor prisoner"", ""my unfortunate boyfriend"", ""blue birthday"", ""my girlfriend is an alien"", ""her private life"", ""search"", ""secret"", ""y-destiny""]",Comedy,South Korea
U009210,Male,South Korea,"[""reminders""]",Thriller,Thailand
U009211,Female,United States,"[""dating in the kitchen"", ""our skyy 2: my school president"", ""given"", ""alchemy of souls season 2: light and shadow"", ""sweet stranger and me"", ""it's okay to not be okay"", ""sketch"", ""mouse"", ""the blue whisper: part 1"", ""cinderella's sister""]",Romance,South Korea
U009212,Female,Australia,"[""gu family book"", ""dream knight"", ""1 litre no namida"", ""introverted boss"", ""mirror of the witch"", ""it started with a kiss"", ""go back couple"", ""abyss"", ""to all the guys who loved me"", ""death note"", ""blood"", ""till the end of the moon"", ""we best love: fighting mr. 2nd"", ""while you were sleeping"", ""legend of awakening"", ""hotel del luna"", ""waiting for you in the future""]",Fantasy,Taiwan
U009213,Female,Australia,"[""legend of yun xi"", ""it's okay, that's love"", ""w""]",Fantasy,South Korea
U009214,Female,France,"[""senior secret love: puppy honey"", ""save the last dance for me"", ""yong pal"", ""shitsuren chocolatier"", ""they kiss again"", ""sungkyunkwan scandal"", ""we best love: no. 1 for you - special episode 6.5"", ""stuck on you"", ""thirty-nine"", ""the world of the married"", ""tomorrow""]",Romance,South Korea
