user_id,signup_date,first_session_date,device_type,country_tier,referral_source,num_sessions_30d,total_time_min_30d,projects_created_30d,exports_30d,collaborators_invited_30d,support_tickets_30d,used_premium_feature_preview,ai_assistant_sessions_30d,subscribed
V93894,2024-04-03,2024-04-04,desktop,tier_3,paid_ad,9,276,5,2,1,1,1,1,0
V61288,2024-04-02,2024-04-03,desktop,tier_2,organic,4,118,0,0,4,0,0,1,0
V19722,2024-06-18,2024-06-28,desktop,tier_1,social,6,157,3,0,0,0,0,4,0
V16058,2024-06-13,2024-06-13,desktop,tier_1,social,5,143,3,4,4,0,0,4,0
V94735,2024-06-11,2024-06-12,desktop,tier_2,organic,9,98,3,0,3,1,0,2,0
V55339,2024-05-24,2024-05-27,desktop,tier_2,organic,7,163,5,0,4,0,0,2,1
V27746,2024-02-21,2024-02-23,desktop,tier_1,organic,6,153,8,2,0,0,0,3,0
V41450,2024-06-16,2024-06-26,desktop,tier_2,paid_ad,9,287,2,3,3,2,0,6,1
V58841,2024-06-22,2024-06-22,desktop,tier_3,paid_ad,11,216,0,1,0,0,0,8,0
V98279,2024-01-20,2024-02-19,tablet,tier_1,referral,3,87,0,2,1,1,0,7,1
V77071,2024-02-12,2024-02-15,tablet,tier_1,organic,8,159,1,0,0,0,0,0,1
V38729,2024-03-06,2024-03-20,desktop,tier_3,social,7,205,1,4,0,0,0,6,0
V67585,2024-01-04,2024-01-05,mobile,tier_2,organic,16,210,1,0,1,3,0,2,0
V57298,2024-03-25,2024-03-31,tablet,tier_1,organic,13,447,4,0,0,2,0,4,0
V14818,2024-04-29,2024-05-05,desktop,tier_2,social,6,122,4,0,3,2,1,6,0
V87957,2024-03-31,2024-04-03,desktop,tier_1,referral,10,157,1,2,0,1,0,2,0
V83675,2024-05-22,2024-05-22,desktop,tier_1,social,4,97,3,1,0,0,1,8,1
V63414,2024-05-12,2024-06-11,tablet,tier_2,social,10,362,4,0,2,0,0,2,0
V27258,2024-02-13,2024-02-13,mobile,tier_1,paid_ad,14,154,1,4,1,2,0,3,0
V68444,2024-03-09,2024-03-15,desktop,tier_3,paid_ad,5,76,1,1,4,0,1,5,0
V33682,2024-03-13,2024-03-17,desktop,tier_2,organic,2,26,2,7,3,1,0,3,0
V13200,2024-02-14,2024-02-28,desktop,tier_2,organic,9,144,1,1,8,0,0,2,0
V97458,2024-06-24,2024-06-27,desktop,tier_2,organic,20,487,4,2,2,3,1,2,0
V11886,2024-03-13,2024-03-27,desktop,tier_2,referral,4,76,9,7,0,0,1,4,0
V84360,2024-01-07,2024-01-08,desktop,tier_3,social,12,332,3,0,1,0,0,0,0
V20609,2024-02-07,2024-02-10,desktop,tier_1,paid_ad,6,130,1,1,1,0,1,7,0
V22423,2024-05-05,2024-05-06,desktop,tier_1,organic,4,189,3,3,4,0,1,0,0
V49564,2024-03-19,2024-03-20,desktop,tier_1,paid_ad,9,228,3,0,1,1,0,2,0
V79270,2024-02-10,2024-02-12,desktop,tier_3,social,4,112,2,2,5,1,0,7,0
V88857,2024-02-24,2024-02-27,tablet,tier_3,referral,3,73,2,3,0,0,0,4,0
V85321,2024-01-26,2024-02-05,tablet,tier_1,social,3,63,0,1,2,0,0,5,0
V63664,2024-06-15,2024-06-17,tablet,tier_2,paid_ad,5,163,1,6,2,0,0,8,0
V51429,2024-04-19,2024-04-24,desktop,tier_2,organic,9,114,17,1,4,0,1,5,0
V77768,2024-03-19,2024-03-19,mobile,tier_3,paid_ad,6,113,4,1,0,0,0,5,0
V12997,2024-05-14,2024-05-14,tablet,tier_1,organic,2,22,1,0,0,0,1,5,0
V86540,2024-01-18,2024-01-18,desktop,tier_2,organic,3,67,7,6,8,0,0,1,1
V39567,2024-04-21,2024-05-05,tablet,tier_2,paid_ad,7,252,7,1,2,0,0,1,0
V57088,2024-06-20,2024-06-25,desktop,tier_2,organic,3,142,2,4,0,4,0,4,0
V25000,2024-06-17,2024-06-22,tablet,tier_1,paid_ad,4,76,2,3,6,0,0,6,0
V18401,2024-06-10,2024-06-20,tablet,tier_1,referral,6,179,2,0,1,2,0,4,0
V41149,2024-01-23,2024-01-23,desktop,tier_1,referral,14,385,3,1,1,1,1,2,1
V14176,2024-01-10,2024-01-17,desktop,tier_1,referral,13,336,3,2,0,0,0,6,0
V57142,2024-02-05,2024-02-15,desktop,tier_3,social,14,524,0,2,6,0,0,3,0
V61559,2024-03-03,2024-04-02,tablet,tier_1,social,11,168,1,0,2,0,0,3,0
V26168,2024-05-20,2024-05-24,desktop,tier_1,paid_ad,3,33,0,0,6,0,0,1,0
V97626,2024-02-07,2024-02-14,desktop,tier_1,social,4,70,1,7,5,0,1,2,1
V56220,2024-03-03,2024-03-13,desktop,tier_3,organic,6,92,0,6,4,0,1,0,0
V91170,2024-03-05,2024-03-05,desktop,tier_1,paid_ad,7,217,4,0,0,0,0,5,0
V43043,2024-05-08,2024-05-08,desktop,tier_2,referral,19,389,4,1,0,1,0,1,0
V64383,2024-06-28,2024-07-03,tablet,tier_3,organic,4,78,4,0,1,2,0,1,0
V33251,2024-05-16,2024-05-17,tablet,tier_1,organic,15,237,3,11,5,0,0,7,0
V37711,2024-02-18,2024-02-20,desktop,tier_2,social,1,57,0,1,0,0,0,4,0
V70154,2024-02-19,2024-03-04,desktop,tier_1,referral,4,82,6,2,2,0,1,4,0
V35613,2024-03-25,2024-03-25,tablet,tier_2,referral,11,247,1,0,0,0,0,0,0
V62948,2024-01-18,2024-01-23,desktop,tier_2,paid_ad,5,165,0,0,6,0,1,3,0
V45724,2024-05-22,2024-05-29,desktop,tier_1,organic,6,180,2,2,3,5,0,5,0
V24012,2024-03-29,2024-03-31,desktop,tier_3,paid_ad,6,116,2,0,4,0,1,3,0
V83761,2024-02-03,2024-02-04,desktop,tier_1,social,2,5,2,4,3,0,0,6,0
V78319,2024-01-01,2024-01-08,tablet,tier_1,referral,18,344,3,5,3,1,0,5,0
V59888,2024-04-17,2024-04-17,desktop,tier_3,referral,7,192,0,3,2,2,0,0,1
V77010,2024-06-01,2024-06-03,desktop,tier_2,organic,12,426,3,2,2,0,1,4,0
V27935,2024-04-26,2024-05-03,desktop,tier_2,referral,15,176,7,5,4,0,0,0,0
V69733,2024-03-27,2024-03-30,tablet,tier_2,paid_ad,5,126,3,0,0,1,0,2,0
V33622,2024-04-22,2024-04-22,desktop,tier_2,referral,14,484,1,3,1,1,0,3,0
V83485,2024-03-15,2024-03-17,tablet,tier_1,organic,8,230,3,5,3,0,1,3,1
V36122,2024-05-15,2024-05-20,desktop,tier_2,organic,4,68,2,7,2,4,0,4,0
V75068,2024-02-01,2024-02-04,desktop,tier_1,paid_ad,13,192,5,0,3,0,0,5,0
V71156,2024-01-13,2024-01-14,tablet,tier_1,social,5,120,0,1,4,3,0,6,1
V84862,2024-02-18,2024-02-19,desktop,tier_2,organic,7,119,0,0,5,2,0,4,0
V91215,2024-01-20,2024-01-23,desktop,tier_2,organic,13,390,1,10,0,0,0,1,1
V31228,2024-02-16,2024-02-22,desktop,tier_1,social,8,264,0,0,0,0,0,6,0
V24820,2024-05-15,2024-05-16,desktop,tier_3,organic,2,25,2,0,1,0,0,1,0
V34079,2024-06-27,2024-06-27,desktop,tier_1,organic,6,73,1,3,4,2,0,3,0
V67365,2024-03-24,2024-03-24,desktop,tier_1,social,8,229,2,0,1,1,0,6,1
V63003,2024-05-15,2024-05-15,desktop,tier_1,paid_ad,5,97,0,3,5,0,0,5,0
V60276,2024-01-28,2024-01-30,tablet,tier_1,referral,8,254,9,0,1,1,0,1,0
V47070,2024-05-21,2024-05-24,desktop,tier_3,organic,8,135,2,14,6,0,1,2,1
V15436,2024-01-16,2024-01-20,tablet,tier_1,organic,4,141,0,4,3,0,0,7,0
V26746,2024-04-03,2024-04-05,desktop,tier_2,organic,11,373,5,1,2,0,0,5,0
V10258,2024-04-22,2024-04-28,tablet,tier_3,social,10,221,10,1,0,2,0,5,0
V62707,2024-01-26,2024-01-31,desktop,tier_3,referral,7,206,2,0,2,0,0,0,0
V66282,2024-01-29,2024-01-31,mobile,tier_2,organic,11,138,2,1,0,0,1,1,1
V90663,2024-04-28,2024-04-28,desktop,tier_3,paid_ad,11,327,0,0,2,0,0,0,0
V34879,2024-04-02,2024-04-02,desktop,tier_3,social,4,90,3,0,1,0,0,4,0
V10596,2024-04-12,2024-04-12,mobile,tier_3,social,4,84,1,0,6,0,1,7,0
V91349,2024-05-01,2024-05-22,tablet,tier_1,organic,24,639,8,4,0,0,0,3,0
V76996,2024-02-10,2024-02-14,tablet,tier_2,organic,2,52,2,0,5,0,0,7,0
V58164,2024-03-06,2024-03-06,desktop,tier_2,social,9,102,0,10,0,0,1,6,1
V24223,2024-05-27,2024-05-28,desktop,tier_2,organic,11,150,1,4,2,0,0,8,0
V33639,2024-03-17,2024-03-20,tablet,tier_2,organic,6,143,2,13,0,1,0,8,0
V82613,2024-06-01,2024-06-01,tablet,tier_2,organic,10,131,0,6,2,2,0,1,1
V60110,2024-05-30,2024-05-30,desktop,tier_1,organic,8,196,1,0,0,0,0,1,0
V62942,2024-03-23,2024-03-26,desktop,tier_1,organic,14,377,1,0,4,0,0,8,0
V13765,2024-04-03,2024-04-04,desktop,tier_1,organic,3,63,3,1,0,0,1,7,0
V54500,2024-05-27,2024-06-06,desktop,tier_1,organic,12,247,0,1,0,2,0,2,0
V85418,2024-06-01,2024-06-01,desktop,tier_3,organic,12,303,4,1,1,1,1,2,0
V12045,2024-01-26,2024-01-27,mobile,tier_3,paid_ad,11,170,0,1,5,3,1,1,1
V65236,2024-03-07,2024-03-14,desktop,tier_2,social,12,245,0,0,0,2,0,2,0
V20839,2024-02-18,2024-02-19,desktop,tier_3,social,7,116,4,4,0,1,0,4,0
V91113,2024-04-20,2024-04-24,tablet,tier_1,paid_ad,3,84,0,2,0,0,1,1,0
V87796,2024-04-03,2024-04-13,desktop,tier_1,paid_ad,9,113,5,0,0,0,0,7,0
V66917,2024-02-27,2024-02-29,desktop,tier_3,social,18,577,1,0,1,0,1,0,0
V37902,2024-01-21,2024-01-21,desktop,tier_2,organic,9,278,0,3,6,1,0,2,0
V27157,2024-04-27,2024-04-29,tablet,tier_1,paid_ad,6,162,3,1,5,0,0,3,0
V69513,2024-01-08,2024-01-15,mobile,tier_1,organic,12,356,2,2,6,0,1,0,0
V22807,2024-02-03,2024-02-09,desktop,tier_2,paid_ad,10,200,2,0,4,0,0,11,0
V73437,2024-04-14,2024-04-16,mobile,tier_2,social,1,62,1,0,2,1,0,5,0
V89663,2024-03-16,2024-03-20,desktop,tier_3,paid_ad,10,217,1,3,2,0,0,4,0
V57827,2024-03-27,2024-03-28,mobile,tier_3,organic,11,214,1,6,0,1,0,8,0
V16146,2024-02-13,2024-02-15,tablet,tier_2,paid_ad,10,83,2,1,4,1,0,7,0
V49901,2024-01-23,2024-01-23,desktop,tier_1,paid_ad,8,162,8,7,6,0,0,5,0
V18739,2024-02-22,2024-02-23,mobile,tier_1,organic,6,141,1,3,0,1,1,1,0
V37336,2024-04-02,2024-04-08,desktop,tier_1,organic,8,197,3,1,2,1,0,0,0
V22034,2024-06-02,2024-06-05,desktop,tier_2,social,5,168,2,4,2,0,1,2,1
V91721,2024-06-07,2024-06-07,tablet,tier_1,paid_ad,10,285,2,1,2,0,0,1,0
V10005,2024-02-19,2024-03-04,desktop,tier_1,social,4,71,5,2,2,1,1,4,0
V25585,2024-01-02,2024-01-03,desktop,tier_1,organic,24,783,5,2,0,0,0,2,0
V89849,2024-01-25,2024-01-29,tablet,tier_1,social,11,148,0,2,0,0,0,6,0
V82894,2024-05-21,2024-05-22,tablet,tier_1,social,7,170,4,3,3,0,0,2,0
V56621,2024-01-10,2024-01-11,desktop,tier_1,social,2,70,7,1,3,0,0,1,0
V76458,2024-01-31,2024-02-03,desktop,tier_1,paid_ad,4,37,2,2,1,1,1,8,0
V52803,2024-05-10,2024-05-20,mobile,tier_2,paid_ad,13,130,2,1,2,4,1,7,0
V96001,2024-05-19,2024-05-21,tablet,tier_1,organic,4,139,0,3,4,0,0,4,0
V75945,2024-02-01,2024-02-03,desktop,tier_1,organic,7,214,4,1,0,0,0,3,0
V35946,2024-03-26,2024-03-27,tablet,tier_2,social,4,155,2,4,2,0,0,18,0
V33708,2024-04-04,2024-04-04,tablet,tier_1,social,24,411,1,1,0,2,0,4,0
V13976,2024-03-02,2024-03-16,desktop,tier_3,organic,12,290,0,9,4,0,0,3,0
V11042,2024-02-26,2024-03-18,desktop,tier_2,social,1,19,0,3,0,0,0,2,0
V86700,2024-03-18,2024-03-20,desktop,tier_2,paid_ad,12,244,0,0,0,0,1,7,1
V39698,2024-01-17,2024-01-31,mobile,tier_1,paid_ad,6,94,5,0,0,3,0,0,1
V57276,2024-03-25,2024-03-30,desktop,tier_1,social,5,154,3,2,1,1,1,5,0
V41783,2024-01-27,2024-02-02,mobile,tier_1,organic,17,527,2,3,0,1,1,1,0
V92353,2024-01-04,2024-01-05,desktop,tier_1,paid_ad,7,219,2,0,1,0,0,3,1
V92687,2024-05-08,2024-05-29,mobile,tier_2,organic,3,30,9,2,2,3,0,2,0
V46822,2024-04-05,2024-04-10,desktop,tier_2,organic,1,59,8,5,1,0,0,0,0
V52447,2024-04-29,2024-04-30,desktop,tier_1,paid_ad,9,200,7,1,3,1,0,5,0
V53846,2024-06-09,2024-06-09,desktop,tier_2,paid_ad,9,139,0,0,0,0,1,2,0
V62585,2024-04-29,2024-05-20,mobile,tier_2,social,6,181,0,1,0,2,1,3,1
V13798,2024-03-13,2024-03-17,desktop,tier_2,organic,4,118,1,3,2,2,0,6,0
V62243,2024-01-25,2024-02-01,tablet,tier_1,organic,16,343,5,0,0,1,0,3,0
V67189,2024-03-15,2024-03-16,desktop,tier_1,organic,12,235,8,6,6,0,0,5,1
V89442,2024-02-22,2024-02-26,tablet,tier_1,referral,7,181,1,3,1,2,0,1,0
V73687,2024-01-24,2024-01-30,mobile,tier_1,social,4,131,4,6,1,0,1,4,1
V34937,2024-02-17,2024-03-18,desktop,tier_2,social,8,274,0,2,2,0,1,0,0
V26659,2024-06-24,2024-06-24,mobile,tier_1,paid_ad,6,200,1,1,0,0,0,0,0
V46248,2024-05-06,2024-05-12,desktop,tier_2,referral,9,310,1,0,4,3,0,4,0
V82766,2024-01-14,2024-01-21,desktop,tier_1,organic,9,324,1,8,0,0,1,3,1
V71652,2024-04-22,2024-04-23,mobile,tier_3,social,13,198,2,4,0,1,1,5,0
V21498,2024-03-05,2024-03-07,desktop,tier_3,social,6,144,1,10,6,0,0,2,1
V84574,2024-04-06,2024-04-06,mobile,tier_2,paid_ad,9,148,4,1,0,0,0,1,0
V58494,2024-05-07,2024-05-11,mobile,tier_1,social,17,305,0,1,0,1,1,2,0
V82463,2024-04-04,2024-04-14,desktop,tier_2,social,9,124,1,2,4,2,0,10,0
V24090,2024-04-26,2024-04-26,desktop,tier_1,social,5,151,0,0,0,0,1,2,0
V25403,2024-01-05,2024-01-05,desktop,tier_1,paid_ad,12,374,1,1,1,2,0,2,0
V47186,2024-02-22,2024-02-22,tablet,tier_2,paid_ad,6,144,7,1,0,0,1,0,0
V70588,2024-02-19,2024-02-20,mobile,tier_3,organic,10,330,3,1,1,0,0,2,0
V89863,2024-04-10,2024-04-13,desktop,tier_1,organic,6,111,5,1,2,3,0,1,0
V50176,2024-03-21,2024-03-25,tablet,tier_1,paid_ad,12,417,4,1,1,0,0,4,0
V89772,2024-04-24,2024-04-28,tablet,tier_2,organic,20,634,1,0,5,1,0,6,0
V62458,2024-05-03,2024-05-06,desktop,tier_3,referral,10,289,5,2,0,1,1,2,0
V80758,2024-03-01,2024-03-02,desktop,tier_1,referral,6,133,4,2,2,0,1,5,1
V40242,2024-04-10,2024-04-11,tablet,tier_3,organic,15,272,3,0,0,0,0,0,0
V15697,2024-03-28,2024-03-31,desktop,tier_3,social,4,87,2,0,2,0,0,6,0
V53362,2024-05-15,2024-05-19,desktop,tier_3,paid_ad,13,401,3,5,3,0,1,4,0
V88005,2024-04-11,2024-04-21,desktop,tier_1,social,6,148,1,0,1,0,0,4,0
V82116,2024-04-11,2024-04-11,desktop,tier_1,social,4,112,4,2,4,0,1,1,0
V86263,2024-05-10,2024-05-31,tablet,tier_2,paid_ad,5,112,2,3,2,0,0,4,0
V26974,2024-05-15,2024-05-17,mobile,tier_1,social,3,74,0,1,1,0,0,4,0
V88608,2024-02-18,2024-02-24,desktop,tier_1,organic,8,162,4,1,2,0,0,2,0
V57111,2024-04-16,2024-04-16,tablet,tier_2,organic,2,63,3,1,3,2,0,1,0
V97829,2024-01-16,2024-01-21,desktop,tier_2,organic,18,494,2,3,5,0,1,1,0
V80765,2024-04-21,2024-04-26,desktop,tier_1,social,10,180,4,6,0,0,0,1,1
V42484,2024-02-03,2024-02-07,desktop,tier_3,social,8,271,2,8,0,0,1,5,1
V63342,2024-04-29,2024-05-05,tablet,tier_1,organic,11,174,0,6,1,3,0,8,0
V16115,2024-01-02,2024-01-09,mobile,tier_3,paid_ad,20,630,0,2,3,1,0,1,0
V87643,2024-02-24,2024-02-26,mobile,tier_3,organic,9,328,4,1,3,0,0,2,0
V42632,2024-02-07,2024-02-08,desktop,tier_1,organic,8,278,3,3,0,5,1,2,1
V55403,2024-03-29,2024-04-04,desktop,tier_3,organic,3,101,2,2,3,0,0,1,1
V95219,2024-02-03,2024-02-24,desktop,tier_1,organic,10,127,5,2,6,1,1,2,0
V35320,2024-02-01,2024-02-08,tablet,tier_1,paid_ad,5,165,5,5,0,0,0,11,0
V55865,2024-04-03,2024-04-07,desktop,tier_1,organic,11,312,2,1,0,1,0,5,1
V27885,2024-02-21,2024-02-28,desktop,tier_2,social,2,76,1,0,0,0,0,5,0
V45605,2024-04-23,2024-04-23,desktop,tier_2,organic,9,265,2,5,1,0,0,1,0
V49385,2024-03-09,2024-03-09,desktop,tier_2,organic,3,106,0,1,1,1,0,4,1
V88647,2024-01-15,2024-01-15,desktop,tier_2,organic,10,144,0,9,0,0,0,1,1
V97425,2024-05-07,2024-05-10,tablet,tier_3,referral,4,126,7,3,0,0,0,2,0
V45314,2024-04-05,2024-04-09,desktop,tier_3,organic,8,105,0,3,1,0,0,3,0
V79331,2024-01-28,2024-01-30,mobile,tier_3,paid_ad,19,552,3,0,4,2,0,11,0
V45320,2024-03-19,2024-04-09,desktop,tier_2,organic,15,281,0,0,2,1,0,3,0
V46208,2024-02-13,2024-02-17,desktop,tier_3,paid_ad,10,174,4,4,4,1,0,2,0
V22305,2024-03-06,2024-03-07,mobile,tier_1,social,9,137,1,3,0,0,0,6,0
V83748,2024-05-15,2024-05-18,desktop,tier_2,referral,7,187,6,1,0,3,1,4,1
V72740,2024-04-03,2024-04-04,desktop,tier_2,paid_ad,12,169,3,1,6,1,0,7,0
V43512,2024-03-17,2024-03-23,desktop,tier_2,social,6,142,1,1,0,1,1,1,0
V97017,2024-01-10,2024-01-11,desktop,tier_1,paid_ad,7,231,5,0,2,0,0,8,0
V85087,2024-01-03,2024-01-07,desktop,tier_1,referral,8,178,1,6,2,4,0,1,0
V51935,2024-02-22,2024-02-23,tablet,tier_1,social,15,370,5,7,2,2,0,8,0
V23097,2024-05-10,2024-05-11,desktop,tier_1,paid_ad,11,253,4,0,0,1,0,6,0
V69855,2024-03-10,2024-03-10,tablet,tier_1,paid_ad,3,99,1,0,0,0,0,0,0
V72085,2024-02-13,2024-02-14,desktop,tier_2,referral,7,210,2,4,0,1,1,5,0
V69006,2024-03-04,2024-03-04,desktop,tier_1,social,7,75,1,1,0,0,0,1,0
V98263,2024-03-02,2024-03-05,desktop,tier_2,paid_ad,10,191,3,0,0,1,0,0,0
V50221,2024-01-04,2024-01-08,desktop,tier_1,social,17,444,7,4,0,0,0,5,0
V41161,2024-05-14,2024-05-17,mobile,tier_2,referral,13,168,1,0,1,0,0,4,0
V17764,2024-05-08,2024-05-12,tablet,tier_1,social,2,84,4,0,1,0,0,4,1
V13663,2024-04-07,2024-04-09,mobile,tier_1,referral,7,52,2,2,1,0,0,6,0
V30525,2024-01-31,2024-02-01,mobile,tier_1,paid_ad,8,93,1,2,5,0,0,1,0
V94894,2024-03-10,2024-03-10,desktop,tier_1,organic,9,106,0,3,0,1,0,1,0
V47555,2024-04-03,2024-04-09,desktop,tier_2,social,11,280,4,8,5,1,0,1,0
V45766,2024-04-11,2024-04-11,desktop,tier_2,social,10,296,4,3,10,0,0,2,1
V62963,2024-04-27,2024-04-28,mobile,tier_3,organic,8,73,6,3,1,0,0,5,0
V98426,2024-05-04,2024-05-06,tablet,tier_1,paid_ad,10,193,3,3,4,0,0,4,0
V95563,2024-03-30,2024-03-30,desktop,tier_1,paid_ad,11,388,1,2,5,1,0,5,0
V52009,2024-06-01,2024-06-22,desktop,tier_1,organic,4,118,1,2,1,0,1,2,1
V43688,2024-01-27,2024-01-29,desktop,tier_1,organic,16,322,0,0,0,0,1,2,1
V32379,2024-06-06,2024-06-07,desktop,tier_1,organic,11,173,3,2,1,1,0,3,1
V19193,2024-06-13,2024-06-14,desktop,tier_1,organic,15,379,2,1,2,0,1,1,0
V54912,2024-03-31,2024-04-02,desktop,tier_3,organic,8,206,6,3,4,2,0,5,0
V19961,2024-05-16,2024-05-20,mobile,tier_3,paid_ad,16,277,7,1,0,2,1,1,0
V16106,2024-05-25,2024-05-26,mobile,tier_1,social,5,132,3,0,5,4,0,4,1
V66712,2024-02-27,2024-03-08,mobile,tier_3,social,1,61,4,3,2,3,0,5,0
V17083,2024-01-09,2024-01-30,tablet,tier_2,paid_ad,9,149,2,8,3,0,0,0,0
V76845,2024-06-08,2024-06-14,desktop,tier_1,organic,14,279,1,2,0,0,0,2,0
V87944,2024-03-09,2024-03-12,tablet,tier_3,organic,4,66,3,1,4,3,1,3,0
V40531,2024-05-18,2024-05-22,desktop,tier_1,referral,4,124,0,8,6,0,0,5,1
V30410,2024-01-08,2024-01-12,desktop,tier_1,paid_ad,14,210,0,1,1,0,1,4,0
V25179,2024-03-09,2024-03-19,tablet,tier_2,organic,9,255,0,2,1,0,0,1,0
V37917,2024-03-15,2024-03-18,desktop,tier_1,social,14,440,1,1,0,0,1,9,0
V93926,2024-05-28,2024-05-30,tablet,tier_1,referral,12,274,1,4,1,0,0,1,0
V29897,2024-04-12,2024-04-26,desktop,tier_1,organic,4,129,5,0,2,0,0,1,0
V57610,2024-06-11,2024-06-12,desktop,tier_2,paid_ad,4,16,9,0,3,0,1,5,0
V22974,2024-06-09,2024-06-10,tablet,tier_2,organic,4,91,3,1,0,0,0,2,1
V49384,2024-01-15,2024-01-15,desktop,tier_1,social,6,146,3,0,1,2,1,1,1
V92148,2024-05-10,2024-05-11,desktop,tier_3,paid_ad,3,104,1,2,0,2,0,4,0
V22464,2024-04-01,2024-04-02,desktop,tier_2,organic,8,197,3,9,0,0,1,4,1
V98313,2024-04-05,2024-04-06,tablet,tier_1,social,6,122,0,4,0,0,1,4,1
V77099,2024-03-03,2024-03-04,tablet,tier_1,organic,10,319,3,2,0,0,1,7,0
V17917,2024-01-25,2024-01-31,desktop,tier_1,social,13,256,10,6,1,1,0,0,0
V77676,2024-06-27,2024-07-11,mobile,tier_3,social,6,185,0,1,1,0,1,1,0
V68220,2024-01-10,2024-01-20,tablet,tier_1,organic,5,89,1,3,0,0,0,13,0
V43259,2024-03-09,2024-03-10,desktop,tier_3,referral,7,154,0,1,0,0,0,1,0
V40699,2024-06-28,2024-06-28,desktop,tier_2,paid_ad,12,398,2,0,0,1,0,6,0
V59364,2024-03-11,2024-03-12,desktop,tier_1,organic,9,254,4,3,0,1,0,2,0
V88690,2024-02-14,2024-02-14,tablet,tier_3,organic,4,88,1,3,1,0,0,4,0
V88586,2024-03-23,2024-03-26,tablet,tier_1,paid_ad,4,122,2,5,2,2,0,1,0
V99554,2024-01-03,2024-01-05,desktop,tier_1,social,12,395,6,2,0,0,0,3,0
V52731,2024-03-31,2024-04-14,desktop,tier_1,organic,12,221,0,9,0,0,1,2,0
V20899,2024-04-07,2024-04-14,desktop,tier_1,paid_ad,8,115,2,5,4,1,0,5,0
V58319,2024-04-29,2024-05-02,desktop,tier_3,paid_ad,7,135,4,0,3,0,0,4,0
V83482,2024-02-09,2024-02-19,desktop,tier_2,organic,5,173,5,2,3,0,1,3,0
V84274,2024-06-07,2024-06-08,desktop,tier_2,organic,14,324,2,2,0,2,0,4,0
V28140,2024-03-11,2024-03-16,desktop,tier_3,social,14,299,6,2,0,0,0,3,0
V69641,2024-06-21,2024-06-23,desktop,tier_2,social,11,234,1,4,1,0,0,2,0
V21292,2024-03-20,2024-03-23,desktop,tier_2,social,6,88,4,1,2,1,0,2,1
V97924,2024-03-29,2024-04-03,desktop,tier_2,paid_ad,8,200,3,1,1,2,0,5,1
V14228,2024-04-14,2024-04-24,desktop,tier_1,organic,4,94,8,1,0,0,1,1,0
V92781,2024-04-26,2024-05-17,desktop,tier_1,social,15,486,0,2,3,3,0,4,0
V88637,2024-02-10,2024-02-11,mobile,tier_3,referral,7,238,2,0,0,0,0,2,0
V17611,2024-05-07,2024-05-11,desktop,tier_2,organic,9,305,3,1,0,0,0,2,1
V73738,2024-03-29,2024-04-05,desktop,tier_2,organic,5,106,7,1,5,0,0,3,0
V43843,2024-06-12,2024-06-12,mobile,tier_1,paid_ad,10,146,2,2,0,2,0,10,0
V50278,2024-03-17,2024-03-21,desktop,tier_1,organic,12,288,0,1,1,0,0,1,0
V10651,2024-06-11,2024-06-13,desktop,tier_3,paid_ad,12,305,1,3,0,1,0,2,0
V76254,2024-02-02,2024-02-05,tablet,tier_1,referral,11,242,0,3,1,1,0,5,0
V47007,2024-06-15,2024-06-15,mobile,tier_1,paid_ad,6,96,3,5,0,1,0,1,0
V94180,2024-03-09,2024-03-11,mobile,tier_2,paid_ad,5,88,8,1,5,2,1,2,0
V49142,2024-06-27,2024-06-29,desktop,tier_2,organic,11,288,3,3,3,0,1,0,1
V87665,2024-03-10,2024-03-14,desktop,tier_1,social,2,34,5,4,8,0,0,7,0
V12703,2024-01-22,2024-01-22,desktop,tier_2,referral,7,80,3,0,0,0,0,1,1
V33111,2024-02-27,2024-02-27,mobile,tier_1,organic,13,271,0,2,1,3,0,3,0
V46498,2024-02-01,2024-02-01,desktop,tier_3,organic,6,233,3,6,0,0,1,8,0
V76771,2024-03-24,2024-03-26,tablet,tier_1,organic,12,369,5,0,5,0,0,2,0
V39440,2024-01-08,2024-01-10,desktop,tier_2,social,11,290,1,2,5,0,0,0,0
V26281,2024-05-22,2024-05-23,desktop,tier_2,organic,9,243,3,2,1,0,1,1,0
V81141,2024-02-28,2024-02-28,mobile,tier_1,organic,8,290,4,4,1,0,1,0,0
V94960,2024-01-13,2024-01-14,mobile,tier_1,referral,12,139,0,3,0,0,0,0,0
V61086,2024-06-01,2024-06-04,mobile,tier_2,organic,11,167,2,0,0,0,0,1,0
V53799,2024-02-24,2024-03-01,mobile,tier_2,social,5,123,0,2,0,0,0,1,0
V61055,2024-02-20,2024-02-24,tablet,tier_2,social,13,376,7,0,2,1,0,5,0
V35626,2024-03-11,2024-03-15,tablet,tier_3,organic,13,202,5,4,3,3,0,2,1
V96990,2024-02-05,2024-02-08,desktop,tier_2,paid_ad,2,30,5,3,1,0,1,4,0
V76080,2024-04-25,2024-04-26,desktop,tier_1,social,5,101,2,1,0,1,0,4,1
V11570,2024-02-22,2024-02-26,desktop,tier_2,organic,4,101,2,1,2,1,0,4,0
V38692,2024-05-19,2024-05-26,tablet,tier_3,organic,8,219,0,1,0,3,1,2,1
V21656,2024-04-01,2024-05-01,tablet,tier_2,social,7,86,2,0,0,0,0,2,0
V27333,2024-02-01,2024-02-07,mobile,tier_3,organic,15,461,3,1,1,3,0,7,0
